175161.7356768896280	530357.6855903135140
175161.7351038880000	530357.6838317790530
175161.7345095045750	530357.6820322414850
175161.7338884008060	530357.6801828419550
175161.7338212199390	530357.6790365561600
175161.7337694064190	530357.6779945513690
175161.7339740149620	530357.6773968398330
175161.7347611305010	530357.6775831766420
175161.7349158907600	530357.6769023729710
175161.7350474845440	530357.6761761349620
175161.7351594405480	530357.6753989005220
175161.7358547760810	530357.6754012735320
175161.7359177178290	530357.6745242978200
175161.7359486248170	530357.6735974729520
175161.7359607940300	530357.6726251998910
175161.7359506758510	530357.6716052684920
175161.7365257297350	530357.6713704888230
175161.7364586632170	530357.6702619403360
175161.7363702247380	530357.6691157168230
175161.7368616196320	530357.6687480038950
175161.7367144215970	530357.6675020684480
175161.7365378581740	530357.6662096064530
175161.7363301665750	530357.6648750628800
175161.7366952049190	530357.6643123888630
175161.7364190139920	530357.6628792701510
175161.7365941362220	530357.6621950769320
175161.7368870807400	530357.6618146345710
175161.7377501738370	530357.6622315967680
175161.7380108923820	530357.6617369354930
175161.7382457961210	530357.6611990657390
175161.7384531123680	530357.6606191025340
175161.7392182484030	530357.6608598894660
175161.7393651238520	530357.6602090753140
175161.7394879328200	530357.6595072783520
175161.7395893523640	530357.6587611518330
175161.7396720505780	530357.6579751254750
175161.7403196697120	530357.6580164857430
175161.7403490327700	530357.6571662463240
175161.7403561799430	530357.6562916557300
175161.7409264644950	530357.6562411270560
175161.7408802248240	530357.6552856758930
175161.7408108032250	530357.6542803490290
175161.7407279561150	530357.6532273381010
175161.7412162004040	530357.6529917075520
175161.7410941239210	530357.6518522453250
175161.7413641822060	530357.6515207045000
175161.7417150094110	530357.6515418592600
175161.7426025054010	530357.6524204507000
175161.7429035051020	530357.6523662832320
175161.7431848670530	530357.6522611211980
175161.7434492737520	530357.6521127244910
175161.7442627549170	530357.6528250576220
175161.7444914969960	530357.6525990762740
175161.7446988331790	530357.6523232153840
175161.7448980757610	530357.6520063132040
175161.7451448764770	530357.6515971524630
175161.7462103111610	530357.6518459242060
175161.7473733672520	530357.6506671286180
175161.7496686470690	530357.6486636714540
175161.7540378233530	530357.6464675979210
175161.7595980924090	530357.6420926616980
175161.7671076890540	530357.6364411443930
175161.7768784264620	530357.6292213370320
175161.7895676649350	530357.6210694569150
175161.8044041194080	530357.6102719504840
175161.8223763244460	530357.5980256422180
175161.8428871070500	530357.5842745911790
175161.8654747308750	530357.5686372678020
175161.8901317511330	530357.5524843712330
175161.9155449124220	530357.5350351331280
175161.9412708275770	530357.5173141594270
175161.9674186510960	530357.5011790316780
175161.9920147714730	530357.4845024639500
175162.0154813537080	530357.4677648785280
175162.0380166428510	530357.4515061901170
175162.0599439818470	530357.4354413135430
175162.0823831993040	530357.4211318234440
175162.1036270385950	530357.4063652938920
175162.1243055484370	530357.3915283023370
175162.1448864698760	530357.3781299794780
175162.1639755353100	530357.3637638515780
175162.1830588116420	530357.3492379203660
175162.2027748807160	530357.3351285269010
175162.2239470983330	530357.3212978204240
175162.2460404953160	530357.3050759608150
175162.2697131070310	530357.2879204580090
175162.2949043386030	530357.2694119639920
175162.3220374904920	530357.2507112444140
175162.3501479353580	530357.2303184146290
175162.3791698884450	530357.2087497574970
175162.4084687825520	530357.1864821751360
175162.4386799227500	530357.1653750158140
175162.4682470054540	530357.1439345916720
175162.4966141969780	530357.1226042786140
175162.5239442863670	530357.1010206694470
175162.5515062634660	530357.0808669794340
175162.5788431855030	530357.0609869859170
175162.6060934443080	530357.0414535248410
175162.6325832079160	530357.0214517416890
175162.6589739047630	530357.0017954204220
175162.6847508138740	530356.9812608024790
175162.7111527175580	530356.9603081330420
175162.7385982401900	530356.9391181825190
175162.7677451838390	530356.9184758855250
175162.7969295555660	530356.8961209671100
175162.8263778164400	530356.8725488554910
175162.8561318013520	530356.8484264583080
175162.8866049325440	530356.8242697374650
175162.9176022652530	530356.8009494037820
175162.9485762327090	530356.7772184914200
175162.9797881637060	530356.7533825450800
175163.0105598920490	530356.7292571250570
175163.0406557643140	530356.7042325045900
175163.0711687632720	530356.6797804429650
175163.1022582165890	530356.6561612857030
175163.1331087319990	530356.6329146379130
175163.1630226121340	530356.6080503804830
175163.1928577006620	530356.5829011218150
175163.2232172949590	530356.5577969187860
175163.2552185266390	530356.5333914908110
175163.2881877404870	530356.5074393742240
175163.3221719430290	530356.4799615129590
175163.3570984931720	530356.4512533498920
175163.3935447561670	530356.4227526539460
175163.4301416456290	530356.3936710560220
175163.4659843929110	530356.3644707219200
175163.5006352128400	530356.3350797051090
175163.5354950848270	530356.3071830462420
175163.5698863207070	530356.2795630255700
175163.6035034711530	530356.2519686110310
175163.6366285969850	530356.2242324884270
175163.6702560150290	530356.1965170695900
175163.7044317933610	530356.1685258855570
175163.7392349808940	530356.1406305074920
175163.7732882340200	530356.1119449174720
175163.8069724772060	530356.0833802864640
175163.8402129782770	530356.0548247451650
175163.8733225493050	530356.0275170744850
175163.9058650007930	530356.0010279446130
175163.9378751851320	530355.9748633648260
175163.9690974209510	530355.9473382193820
175164.0010876084270	530355.9195122394000
175164.0351621792070	530355.8923371066330
175164.0703936803620	530355.8652007104820
175164.1049654170340	530355.8360230226530
175164.1393945366720	530355.8062453253650
175164.1743520909510	530355.7763428620520
175164.2101981732120	530355.7473689346800
175164.2457975713180	530355.7191415657280
175164.2804587979620	530355.6896739390200
175164.3148112918710	530355.6603415223060
175164.3494365160580	530355.6324699821410
175164.3832677147000	530355.6044720567290
175164.4161532339350	530355.5765834869810
175164.4483508662080	530355.5491120492800
175164.4802794950660	530355.5226269648400
175164.5116239742490	530355.4959982237770
175164.5423557812170	530355.4700594163720
175164.5718079302170	530355.4445128601500
175164.6003480850480	530355.4193829913850
175164.6282456273910	530355.3947045239610
175164.6557957240440	530355.3699505116080
175164.6835274038310	530355.3454945093240
175164.7113349457790	530355.3215299495490
175164.7392226985250	530355.2968348644200
175164.7676396582970	530355.2719783873750
175164.7967103564290	530355.2468369547270
175164.8264864029770	530355.2211906606090
175164.8568738473110	530355.1956180206030
175164.8873511740820	530355.1689940779460
175164.9181914198850	530355.1422858171850
175164.9490413429150	530355.1161524349580
175164.9794921652930	530355.0898493195410
175165.0094037740490	530355.0639184990420
175165.0386902322930	530355.0380550189870
175165.0676409119330	530355.0130626630260
175165.0955323866220	530354.9875340639840
175165.1235703041890	530354.9621026975790
175165.1532201213990	530354.9369007234920
175165.1840492355980	530354.9106197926440
175165.2173361062300	530354.8827622199890
175165.2538674174570	530354.8521747445910
175165.2931378616190	530354.8196113521690
175165.3340327213520	530354.7861241706400
175165.3754116809570	530354.7518997138820
175165.4163822507250	530354.7182547081020
175165.4563152270270	530354.6847881429120
175165.4953774847090	530354.6525128222990
175165.5330174604310	530354.6209220713930
175165.5697347657980	530354.5906259383760
175165.6053495289230	530354.5610078737360
175165.6410488390540	530354.5321198458540
175165.6744372943360	530354.5026759845200
175165.7069329546640	530354.4741470793950
175165.7409722449660	530354.4464226767880
175165.7750820316430	530354.4179788755710
175165.8080803508340	530354.3886993223560
175165.8402179671970	530354.3592103434480
175165.8728170967660	530354.3306256377830
175165.9057815266420	530354.3027590365370
175165.9374397055360	530354.2746821133180
175165.9668381940570	530354.2474687127390
175165.9954871489310	530354.2204961588130
175166.0251144327050	530354.1939690819700
175166.0555074738800	530354.1672954498780
175166.0862319871370	530354.1409859776020
175166.1172807888360	530354.1147088359570
175166.1480598146440	530354.0882626886000
175166.1779019767710	530354.0607183435920
175166.2073425260310	530354.0333505476580
175166.2363990516460	530354.0064167391970
175166.2659980932070	530353.9808186998120
175166.2965409687600	530353.9544897912990
175166.3280019151860	530353.9268085638750
175166.3606705881540	530353.8980771519700
175166.3935045067630	530353.8689146261890
175166.4264153725230	530353.8391170293320
175166.4587298980040	530353.8098428400690
