175383.9505117303920	530278.8337193366600
175383.9504903876510	530278.8336905435420
175383.9504567827970	530278.8337095103920
175383.9504197091440	530278.8337529028060
175383.9503791131430	530278.8338040766530
175383.9503420263930	530278.8338430316640
175383.9502935567290	530278.8339275229950
175383.9502380730410	530278.8340364521130
175383.9501685014690	530278.8341731689860
175383.9500901179850	530278.8343276709770
175383.9500240730120	530278.8344588286700
175383.9499510542370	530278.8346288532480
175383.9498763041920	530278.8348133092500
175383.9497997544820	530278.8349866722700
175383.9497073876550	530278.8352044762570
175383.9497285474210	530278.8351711197750
175383.9498017350850	530278.8350576969090
175383.9498890662210	530278.8349353563960
175383.9499526261350	530278.8348619185840
175383.9500153689290	530278.8348117896810
175383.9500825992430	530278.8347816260060
175383.9501639719820	530278.8347414312880
175383.9502224657910	530278.8347523582620
175383.9502765841900	530278.8347821651250
175383.9503236767190	530278.8348308595590
175383.9503751836310	530278.8348762119410
175383.9504037887380	530278.8349649172730
175383.9504280261750	530278.8350736116980
175383.9504523136710	530278.8352000642330
175383.9504960603080	530278.8353164698920
175383.9505266678750	530278.8354828589350
175383.9505582405830	530278.8356769913800
175383.9505863445230	530278.8358955513680
175383.9506259313780	530278.8361040884620
175383.9506506011820	530278.8363603923930
175383.9506966423360	530278.8363535987440
175383.9507362153670	530278.8362558146460
175383.9507872615650	530278.8361446773620
175383.9508180621480	530278.8360757760230
175383.9508409476250	530278.8360268750680
175383.9508639039700	530278.8360012796470
175383.9508903814420	530278.8359690161880
175383.9509019222170	530278.8359778615400
175383.9509126360350	530278.8360066864400
175383.9509242683120	530278.8360466059520
175383.9509465186270	530278.8360820563970
175383.9509582652530	530278.8361608228870
175383.9509674200090	530278.8362617921080
175383.9509713093280	530278.8363794266470
175383.9509805163540	530278.8364981533950
175383.9509721425420	530278.8366624364850
175383.9509576469420	530278.8368533760070
175383.9509334778700	530278.8370687607670
175383.9509155079430	530278.8372830152500
175383.9508888145790	530278.8375428012800
175383.9509180201560	530278.8375338369510
175383.9509646778750	530278.8374371407540
175383.9510201746300	530278.8373326517170
175383.9510651797170	530278.8372748058750
175383.9511120151430	530278.8372369336420
175383.9511518146320	530278.8372168388440
175383.9511951299500	530278.8371867447850
175383.9512297195900	530278.8372021808750
175383.9512652647970	530278.8372398118940
175383.9513043974870	530278.8372940791300
175383.9513461537130	530278.8373361307890
175383.9513711995090	530278.8374192977780
175383.9513980756160	530278.8375224345350
175383.9514241204880	530278.8376433325460
175383.9514590009350	530278.8377575455220
175383.9514807478110	530278.8379228503900
175383.9514928408020	530278.8381192595690
175383.9514979033840	530278.8383345582980
