383412.1318357562410	283542.1157386017730
383412.1407274990340	283542.1270195449460
383412.1407274990340	283542.1270195449460
383412.1407274990340	283542.1270195449460
383412.1496192394980	283542.1383004871890
383412.1496192394980	283542.1383004871890
383412.1496192394980	283542.1383004871890
383412.1496192394980	283542.1383004871890
383412.1496192394980	283542.1383004871890
383412.1496192394980	283542.1383004871890
383412.1589596946720	283542.1273881728990
383412.1589596946720	283542.1273881728990
383412.1589596946720	283542.1273881728990
383412.1680757924910	283542.1275724869330
383412.1683001499030	283542.1164758577360
383412.1774162477810	283542.1166601717700
383412.1774162477810	283542.1166601717700
383412.1774162477810	283542.1166601717700
383412.1867567029540	283542.1057478575380
383412.1867567029540	283542.1057478575380
383412.1958728008900	283542.1059321715140
383412.1960971583020	283542.0948355423750
383412.2052132584500	283542.0950198564670
383412.2052132584500	283542.0950198564670
383412.2143293539990	283542.0952041704440
383412.2143293539990	283542.0952041704440
383412.2234454518180	283542.0953884844780
383412.2234454518180	283542.0953884844780
383412.2234454518180	283542.0953884844780
383412.2143293539990	283542.0952041704440
383412.2143293539990	283542.0952041704440
383412.2143293539990	283542.0952041704440
383412.2145537114110	283542.0841075426430
383412.2054376158620	283542.0839232286670
383412.2056619732750	283542.0728265995270
383412.1965458730690	283542.0726422854340
383412.1967702305400	283542.0615456572260
383412.0980636525190	283541.9818418035860
383411.9724574928400	283541.8793917527650
383411.8288434909180	283541.7654764487520
383411.6496625169520	283541.6064373785040
383411.4077906293090	283541.3906249760180
383411.0658659976900	283541.1616885122490
383410.6785852051100	283540.9207338690170
383410.3095365978650	283540.6801478684060
383409.9227044769790	283540.4170000033330
383409.4998566432620	283540.1309216538210
383409.0494361299780	283539.8553870214380
383408.5990155877070	283539.5798524129200
383408.1577111239310	283539.3045021373540
383407.7252983808280	283539.0404328217840
383407.3020017118540	283538.7765478377110
383406.8962641739050	283538.5463213753530
383406.4998670676720	283538.3051826138980
383406.1036942859640	283538.0529472410560
383405.6895136326780	283537.7892466443000
383405.2844490534620	283537.5257303727550
383404.8700440030070	283537.2731264437890
383404.4554145847210	283537.0316191622980
383404.0410094922400	283536.7790152735540
383403.6266043725770	283536.5264114041340
383403.1852996123480	283536.2510613828780
383402.7346543793090	283535.9866237099040
383402.2931252246480	283535.7223703636550
383401.8518203915440	283535.4470204115490
383401.4376394994320	283535.1833200186370
383401.0603716886830	283534.8981636016390
383400.7475896198300	283534.5810074289320
383400.4815097675880	283534.2092896390820
383400.2801400059830	283533.7944754574560
383400.1434803310540	283533.3365648779430
383400.0719794453460	283532.8133646439520
383400.0834208813020	283532.2474366117380
383400.1860233964390	283531.6833515951290
383400.4151297305350	283531.1773299417690
383400.7242619851600	283530.7728366644000
383401.0771800759240	283530.4580379333920
383401.4558761085490	283530.2214685208160
383401.8879227625430	283530.0525847101230
383402.3092829083320	283529.9611930120730
383402.7477535631040	283529.9256530837730
383403.1664215802440	283529.9674209621730
383403.5290468635500	283530.0746628011690
383403.9087826261520	283530.2377564050830
383404.3149693160660	283530.4457894544460
383404.7382664643220	283530.7096742768770
383405.1704553585730	283530.9848400566840
383405.5937524603210	283531.2487249206750
383405.9992660220590	283531.4900479345230
383406.3954391052240	283531.7422832876900
383406.8182874375480	283532.0283614702630
383407.2500275053310	283532.3257206095140
383407.6726514357720	283532.6228954617980
383408.0954996884100	283532.9089737057800
383408.5456962393940	283533.1956049019350
383408.9865523010370	283533.4931484378750
383409.4096248289560	283533.7681301187250
383409.8144651200270	283534.0427432000860
383410.2101892814960	283534.3171719865050
383410.6150295247200	283534.5917851031990
383411.0289858467290	283534.8665825524360
383411.4431665024020	283535.1302833933730
383411.8575714910980	283535.3828876250770
383412.2897599519340	283535.6580537621630
383412.7401805953120	283535.9335885494940
383413.1632529005870	283536.2085704155610
383413.5772090795210	283536.4833679877330
383414.0002813302560	283536.7583498962340
383414.4773771039320	283537.0677276065100
383414.9542484807310	283537.3882019719450
383415.3677558295310	283537.6851928881950
383415.7263421773670	283537.9921745476890
383416.0202183363720	283538.3422525122870
383416.2673921540840	283538.7468920409440
383416.4496314274720	283539.2057244933090
383416.5487039658470	283539.7183812282160
383416.5472750221950	283540.2401070902700
383416.4827064705310	283540.7272528411120
383416.3369904831050	283541.1683532131710
383416.1096783414240	283541.5856014671150
383415.8103348771100	283541.9569886714450
383415.4300683662290	283542.2712338853740
383414.9873353621800	283542.5176091252360
383414.5099328761560	283542.6744740905700
383414.0436657404050	283542.7316537379520
383413.5880852257830	283542.7113413257750
383413.1160673846020	283542.6018872777340
383412.6638522344870	283542.4151254832390
383412.2316641198120	283542.1399593133240
383412.1058336066190	283542.0486058882670
383412.0967175087420	283542.0484215743490
383412.1058336066190	283542.0486058882670
383412.1149497068250	283542.0487902022430
383412.1240658024320	283542.0489745161610
383412.1329575429550	283542.0602554592760
383412.1329575429550	283542.0602554592760
383412.1420736431600	283542.0604397732530
383412.1511897410960	283542.0606240872290
383412.1603058389730	283542.0608084012050
