175271.1761923613660	530128.4758223048400
175271.1989411159300	530128.5113948234350
175271.2209738450760	530128.5456653744900
175271.2423399788380	530128.5782775494730
175271.2630835385930	530128.6094398684790
175271.2828763501600	530128.6390045825380
175271.3024684296390	530128.6674888867410
175271.3216979123530	530128.6949698408120
175271.3407937036820	530128.7218740666280
175271.3591963994840	530128.7486404965160
175271.3776065423730	530128.7749307758630
175271.3958476774860	530128.8006821633310
175271.4140958826750	530128.8261294299730
175271.4325653510460	530128.8515127783170
175271.4511509616270	530128.8775306248560
175271.4702095376850	530128.9047301802780
175271.4898398823570	530128.9335728577560
175271.5107535081330	530128.9641342413370
175271.5327281118080	530128.9964238653180
175271.5556798251920	530129.0296384440730
175271.5792680353620	530129.0639199342100
175271.6032226581300	530129.0989961096780
175271.6273959811370	530129.1343413344580
175271.6520423131580	530129.1693854982720
175271.6772788899540	530129.2039340293260
175271.7021960715060	530129.2380118148860
175271.7265418914030	530129.2720801919920
175271.7502486183360	530129.3060017382950
175271.7740737446580	530129.3392237226940
175271.7976402130150	530129.3715452665920
175271.8208334585070	530129.4034650351380
175271.8431863265570	530129.4351664271660
175271.8653379470340	530129.4668095922090
175271.8878331048180	530129.4987014594940
175271.9109624499980	530129.5317778906310
175271.9353453183720	530129.5660936564660
175271.9607238804450	530129.6019292073320
175271.9865890362410	530129.6387610784720
175272.0133425668750	530129.6755681273050
175272.0404838681280	530129.7120055571420
175272.0670551765360	530129.7482981696950
175272.0929584908880	530129.7842564705050
175272.1187534380880	530129.8198133239050
175272.1447187141450	530129.8539590410650
175272.1699530155740	530129.8877395594020
175272.1940567748680	530129.9217287442870
175272.2183302013720	530129.9549815881760
175272.2426404258580	530129.9874995985290
175272.2668225859810	530130.0198437420180
175272.2909759976320	530130.0526518888060
175272.3154578646930	530130.0856999040110
175272.3404045607890	530130.1189762855640
175272.3657660737510	530130.1526421116420
175272.3917306195650	530130.1868411055760
175272.4182674214240	530130.2219496025930
175272.4451576111310	530130.2582423847630
175272.4729942829290	530130.2955867318660
175272.5016195690840	530130.3336179719760
175272.5307870063690	530130.3725632412820
175272.5600969204680	530130.4117622468610
175272.5894886135350	530130.4507579056070
175272.6189694897040	530130.4887599787900
175272.6477287641320	530130.5265710693780
175272.6754292346880	530130.5642876250190
175272.7029068652480	530130.6006341625460
175272.7301932994160	530130.6358292323990
175272.7574803749450	530130.6700431827910
175272.7842641173340	530130.7035893793210
175272.8101597084020	530130.7369373179960
175272.8357387068390	530130.7704626593030
175272.8619184957930	530130.8040616940700
175272.8883845485390	530130.8380128188280
175272.9151794415950	530130.8723347735350
175272.9422521041700	530130.9071309266140
175272.9695424264060	530130.9418443059540
175272.9971272472170	530130.9763981059650
175273.0245463925530	530131.0115406198880
175273.0522073327150	530131.0472728647280
175273.0807986790890	530131.0834130069700
175273.1100177610640	530131.1203548300540
175273.1398252999640	530131.1576933515020
175273.1695929533160	530131.1950231135120
175273.1991504270110	530131.2322702568480
175273.2282223399380	530131.2691692308280
175273.2569984976430	530131.3055019411250
175273.2851440299710	530131.3418553856890
175273.3130085119330	530131.3778234284830
175273.3410962619230	530131.4126099229320
175273.3687524802220	530131.4470458659330
175273.3956549865250	530131.4812154530070
175273.4222739536200	530131.5150573613350
175273.4488563948540	530131.5491280085400
175273.4763133563390	530131.5835800796040
175273.5045563461310	530131.6181441418580
175273.5330320721260	530131.6526309371680
175273.5611846519460	530131.6871741797070
175273.5885399681860	530131.7217009136210
175273.6153169799070	530131.7553703266890
175273.6418577327560	530131.7882246926880
175273.6677989555170	530131.8208311108160
175273.6942274531170	530131.8528678423020
175273.7214369194700	530131.8851020388530
175273.7486311708630	530131.9187824245300
175273.7758816304850	530131.9540952492960
175273.8034625004510	530131.9897123085090
175273.8314883728160	530132.0248430431810
175273.8595995635550	530132.0594696488690
175273.8871605763560	530132.0931644907680
175273.9132410186570	530132.1258215536350
175273.9372587299440	530132.1552794412700
175273.9610060394040	530132.1840588957990
175273.9849179390580	530132.2148788948530
175274.0101021801530	530132.2473121950160
175274.0370394343910	530132.2812519422720
175274.0652242297650	530132.3159082976630
175274.0941155942560	530132.3504648947850
175274.1227654553950	530132.3851287553540
175274.1503264592030	530132.4194195920130
175274.1770545299800	530132.4530147897300
175274.2028415907400	530132.4856116782170
175274.2283037937880	530132.5170863497760
175274.2534269114250	530132.5477218610460
175274.2783880881610	530132.5781114622940
175274.3033260027880	530132.6090216574950
175274.3283936052460	530132.6409536466230
175274.3544930975470	530132.6734641538920
175274.3806210038310	530132.7068968686500
175274.4068998937140	530132.7407642005700
175274.4333309147330	530132.7745556141010
175274.4600217053080	530132.8075260729520
175274.4868586655940	530132.8399023251830
175274.5128559160800	530132.8722866099550
175274.5382562741870	530132.9044162826600
175274.5635473853910	530132.9355474041070
175274.5884104020950	530132.9653934666410
175274.6123644136240	530132.9945796295060
175274.6363265261750	530133.0250077014780
175274.6610038588400	530133.0573637047770
175274.6868218933520	530133.0908495001490
175274.7134345645310	530133.1246625733320
175274.7394069741130	530133.1582322615420
175274.7648120027730	530133.1910433751750
175274.7895616653840	530133.2229962848350
175274.8136799042980	530133.2538012478030
175274.8368364675550	530133.2832084121170
175274.8590144845650	530133.3115041718110
175274.8803929602720	530133.3396114007330
175274.9022027734610	530133.3680036974830
175274.9249432131760	530133.3965796971450
175274.9486780085710	530133.4259230007870
175274.9728808924840	530133.4562959785100
175274.9973890931280	530133.4874727022820
175275.0219526692230	530133.5191031941200
175275.0469345323510	530133.5507990398900
175275.0721118751680	530133.5823999720150
175275.0973483225090	530133.6136189347590
175275.1221445613770	530133.6445484182320
175275.1461691420990	530133.6748353543220
175275.1699714190320	530133.7045325036150
175275.1934455121520	530133.7334825780700
175275.2165762703220	530133.7622516518450
175275.2396087606900	530133.7910398830420
175275.2630638320110	530133.8204461658600
175275.2869708221400	530133.8502073782720
175275.3107248370940	530133.8806593737090
175275.3344467112330	530133.9113245593610
