-86,6,0,1,2,-27,28,0,-16,-83,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,20,0,120,-97,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,122,62,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-91,-1,-1,0,0,122,-45,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-68,27,0,-13,-123,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,61,27,0,-13,1,90,-91,10,0,0,0,0,0,0,0
-86,5,0,8,-3,11,29,0,-13,-40,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,3,28,28,0,-13,-24,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,22,0,122,-93,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,123,63,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-80,0,1,0,0,123,-30,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-74,27,0,-11,-127,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,60,27,0,-11,2,90,-91,10,0,0,0,0,0,0,0
-86,5,0,8,-4,-21,29,0,-11,-71,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,3,56,28,0,-11,6,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,23,0,123,-91,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,124,64,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-80,0,0,0,0,124,-30,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-89,27,0,-9,116,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,58,27,0,-9,2,90,-91,10,0,0,0,0,0,0,0
-86,5,0,8,-4,-1,29,0,-9,-49,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,3,47,28,0,-9,-1,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,23,0,124,-90,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,125,65,90,-91,10,0,0,0,0,0,0,0
-86,2,1,110,-1,-90,0,0,125,70,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-76,27,0,-7,-125,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,52,27,0,-7,-2,90,-91,10,0,0,0,0,0,0,0
-86,5,0,8,-3,20,29,0,-7,-25,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,1,-60,28,0,-7,-108,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,24,0,125,-88,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,126,66,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-35,0,86,0,0,126,103,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-77,27,0,-5,-124,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,54,27,0,-5,2,90,-91,10,0,0,0,0,0,0,0
-86,5,0,8,-3,26,29,0,-5,-17,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,1,-127,28,0,-5,83,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,25,0,126,-86,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,127,67,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-122,-1,-52,0,0,127,-122,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-84,27,0,-3,127,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,55,27,0,-3,5,90,-91,10,0,0,0,0,0,0,0
-86,5,0,8,-3,20,29,0,-3,-21,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,5,105,28,0,-3,65,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,26,0,127,-84,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-128,68,90,-91,10,0,0,0,0,0,0,0
-86,2,1,96,-1,-116,0,0,-128,33,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-81,27,0,-1,-124,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,61,27,0,-1,13,90,-91,10,0,0,0,0,0,0,0
-86,5,0,8,-3,16,29,0,-1,-23,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,2,126,28,0,-1,85,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,27,0,-128,-82,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-128,68,90,-91,10,0,0,0,0,0,0,0
-86,2,1,96,-1,-116,0,0,-128,33,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-70,27,0,0,-112,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,52,27,0,0,5,90,-91,10,0,0,0,0,0,0,0
-86,5,0,8,-3,21,29,0,0,-17,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,2,88,28,0,0,48,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,27,0,-128,-82,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-126,70,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-19,0,121,0,0,-126,-98,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-77,27,0,3,-116,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,65,27,0,3,21,90,-91,10,0,0,0,0,0,0,0
-86,5,0,8,-3,58,29,0,3,23,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,1,61,28,0,3,23,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,28,0,-126,-79,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-125,71,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-124,-1,-38,0,0,-125,-106,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-81,27,0,5,-118,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,51,27,0,5,9,90,-91,10,0,0,0,0,0,0,0
-86,5,0,8,-3,68,29,0,5,35,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,2,-79,28,0,5,-114,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,29,0,-125,-77,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-124,72,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-14,0,-122,0,0,-124,-78,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-83,27,0,7,-118,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,52,27,0,7,12,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,74,29,0,7,49,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,1,26,28,0,7,-8,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,30,0,-124,-75,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-124,72,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-14,0,-122,0,0,-124,-78,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-74,27,0,8,-108,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,61,27,0,8,22,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,83,29,0,8,59,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,2,43,28,0,8,11,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,30,0,-124,-75,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-122,74,90,-91,10,0,0,0,0,0,0,0
-86,2,1,116,-1,-37,0,0,-122,-118,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-73,27,0,11,-104,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,55,27,0,11,19,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,93,29,0,11,72,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,4,-28,28,0,11,-55,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,31,0,-122,-72,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-121,75,90,-91,10,0,0,0,0,0,0,0
-86,2,1,91,-1,-82,0,0,-121,69,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-77,27,0,13,-106,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,48,27,0,13,14,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,95,29,0,13,76,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,2,24,28,0,13,-3,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,32,0,-121,-70,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-121,75,90,-91,10,0,0,0,0,0,0,0
-86,2,1,91,-1,-82,0,0,-121,69,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-81,27,0,14,-109,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,46,27,0,14,13,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,86,29,0,14,68,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,5,13,28,0,14,-10,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,32,0,-121,-70,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-120,76,90,-91,10,0,0,0,0,0,0,0
-86,2,1,82,-1,-90,0,0,-120,53,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-62,27,0,16,-88,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,51,27,0,16,20,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,101,29,0,16,85,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,2,59,28,0,16,35,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,33,0,-120,-68,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-118,78,90,-91,10,0,0,0,0,0,0,0
-86,2,1,119,-1,-38,0,0,-119,-113,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-74,27,0,18,-98,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,55,27,0,18,26,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,103,29,0,18,89,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,1,120,28,0,18,97,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,34,0,-119,-66,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-117,79,90,-91,10,0,0,0,0,0,0,0
-86,2,1,101,-1,-62,0,0,-117,103,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-86,27,0,21,-107,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,58,27,0,21,32,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,77,29,0,21,66,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,2,34,28,0,21,15,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,35,0,-117,-63,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-116,80,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-43,0,97,0,0,-116,120,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-89,27,0,23,-108,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,62,27,0,23,38,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,67,29,0,23,58,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,1,111,28,0,23,93,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,36,0,-116,-61,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-115,81,90,-91,10,0,0,0,0,0,0,0
-86,2,1,126,-1,-26,0,0,-115,-90,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-62,27,0,25,-79,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,62,27,0,25,40,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,76,29,0,25,69,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,4,124,28,0,25,111,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,37,0,-115,-59,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-114,82,90,-91,10,0,0,0,0,0,0,0
-86,2,1,124,-1,-33,0,0,-114,-98,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-74,27,0,27,-89,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,55,27,0,27,35,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,89,29,0,27,84,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,4,73,28,0,27,62,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,38,0,-114,-57,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-113,83,90,-91,10,0,0,0,0,0,0,0
-86,2,1,124,-1,-33,0,0,-114,-98,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-71,27,0,28,-85,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,52,27,0,28,33,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,73,29,0,28,69,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,1,119,28,0,28,106,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,38,0,-114,-57,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-112,84,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-47,0,86,0,0,-112,109,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-86,27,0,31,-97,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,58,27,0,31,42,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,65,29,0,31,64,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,1,114,28,0,31,104,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,40,0,-112,-53,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-111,85,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-121,-1,-25,0,0,-111,-76,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-77,27,0,33,-86,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,60,27,0,33,46,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,64,29,0,33,65,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,4,101,28,0,33,96,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,40,0,-111,-52,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-110,86,90,-91,10,0,0,0,0,0,0,0
-86,2,1,92,-1,-87,0,0,-110,76,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-65,27,0,35,-72,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,55,27,0,35,43,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,61,29,0,35,64,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,2,97,28,0,35,92,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,41,0,-110,-50,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-109,87,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-46,0,82,0,0,-109,109,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-81,27,0,37,-86,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,58,27,0,37,48,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,21,29,0,37,26,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,1,47,28,0,37,43,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,42,0,-109,-48,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-108,88,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-46,0,82,0,0,-109,109,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-83,27,0,38,-87,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,38,27,0,38,29,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,42,29,0,38,48,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,2,73,28,0,38,71,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,42,0,-109,-48,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-107,89,90,-91,10,0,0,0,0,0,0,0
-86,2,1,99,-1,-87,0,0,-107,86,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-61,27,0,41,-62,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,57,27,0,41,51,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,55,29,0,41,64,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,2,100,28,0,41,101,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,44,0,-107,-44,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-106,90,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-44,0,93,0,0,-106,125,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-71,27,0,43,-70,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,57,27,0,43,53,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,74,29,0,43,85,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,1,-91,28,0,43,-89,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,44,0,-106,-43,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-105,91,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-119,-1,-21,0,0,-105,-64,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-70,27,0,45,-67,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,61,27,0,45,59,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,40,29,0,45,53,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,4,-41,28,0,45,-34,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,45,0,-105,-41,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-105,91,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-119,-1,-21,0,0,-105,-64,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-81,27,0,46,-77,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,45,27,0,46,44,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,35,29,0,46,49,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,2,-125,28,0,46,-119,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,45,0,-105,-41,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-104,92,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-113,-1,-22,0,0,-104,-58,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-79,27,0,48,-73,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,64,27,0,48,65,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,26,29,0,48,42,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,1,60,28,0,48,67,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,46,0,-104,-39,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-103,93,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-117,-1,-30,0,0,-103,-69,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-61,27,0,50,-53,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,60,27,0,50,63,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,32,29,0,50,50,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,5,29,28,0,50,42,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,47,0,-103,-37,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-101,95,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-118,-1,-34,0,0,-101,-72,90,-91,10,0,0,0,0,0,0,0
-86,3,0,3,2,-67,27,0,53,-56,90,-91,10,0,0,0,0,0,0,0
-86,4,0,2,-3,46,27,0,53,52,90,-91,10,0,0,0,0,0,0,0
-86,5,0,14,-3,35,29,0,53,56,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,2,65,-28,90,-91,10,0,0,0,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-100,96,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-100,0,11,0,0,-100,-7,90,-91,10,0,0,0,0,0,0,0
-86,3,0,6,2,-62,27,0,55,-46,90,-91,10,0,0,0,0,0,0,0
-86,4,0,1,-3,58,27,0,55,65,90,-91,10,0,0,0,0,0,0,0
-86,5,0,2,-3,65,29,0,55,76,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,2,-30,28,0,55,-15,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,55,0,-100,-26,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-99,97,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-106,0,2,0,0,-99,-21,90,-91,10,0,0,0,0,0,0,0
-86,3,0,6,2,-61,27,0,57,-43,90,-91,10,0,0,0,0,0,0,0
-86,4,0,1,-3,67,27,0,57,76,90,-91,10,0,0,0,0,0,0,0
-86,5,0,2,-3,65,29,0,57,78,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,2,-87,28,0,57,-70,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,56,0,-99,-24,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-99,97,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-106,0,2,0,0,-99,-21,90,-91,10,0,0,0,0,0,0,0
-86,3,0,6,2,-54,27,0,58,-35,90,-91,10,0,0,0,0,0,0,0
-86,4,0,1,-3,76,27,0,58,86,90,-91,10,0,0,0,0,0,0,0
-86,5,0,2,-3,71,29,0,58,85,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,2,-83,28,0,58,-65,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,56,0,-99,-24,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-98,98,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-110,-1,-5,0,0,-98,-32,90,-91,10,0,0,0,0,0,0,0
-86,3,0,6,2,-65,27,0,60,-44,90,-91,10,0,0,0,0,0,0,0
-86,4,0,1,-3,70,27,0,60,82,90,-91,10,0,0,0,0,0,0,0
-86,5,0,2,-3,55,29,0,60,71,90,-91,10,0,0,0,0,0,0,0
-86,6,0,1,2,-83,28,0,60,-63,90,-91,10,0,0,0,0,0,0,0
-86,7,0,2,85,2,57,0,-98,-22,90,-91,10,0,0,0,0,0,0,0
-86,1,0,2,1,13,0,0,-96,100,90,-91,10,0,0,0,0,0,0,0
-86,2,1,-112,-1,-13,0,0,-96,-40,90,-91,10,0,0,0,0,0,0,0
-86,3,0,6,2,-65,27,0,63,-41,90,-91,10,0,0,0,0,0,0,0
